row,kernel,scale,psr_tag,input,coverage,support_radius_out,support_radius_input,centroid_x,centroid_y,footprint,dom,floors,robust_floor,extreme_max,extreme_p99,extreme_n,measured,expect_sigma_rt_over_t,expect,sci_eq,wht_eq,sup1_eq,sup2_eq,sup1_img_eq,max_diff,total_exptime,sci_max,note,png,sha256,flagged,frac,bg
footprint,square,4,one_over_s,star,0.9896104600694444,270.1110592346362,67.52776480865904,0.0026383417075195583,0.0026383417075195583,,,,,,,,,,,,,,,,,,,,,,,,
footprint,square,4,none,impulse,0.9896104600694444,270.1110592346362,67.52776480865904,0.0026383417075195583,0.0026383417075195583,,,,,,,,,,,,,,,,,,,,,,,,
footprint,square,4,none,star,0.9896104600694444,270.1110592346362,67.52776480865904,0.0026383417075195583,0.0026383417075195583,,,,,,,,,,,,,,,,,,,,,,,,
footprint,square,4,wrong_s,impulse,0.9896104600694444,270.1110592346362,67.52776480865904,0.0026383417075195583,0.0026383417075195583,,,,,,,,,,,,,,,,,,,,,,,,
footprint,square,4,wrong_s,star,0.9896104600694444,270.1110592346362,67.52776480865904,0.0026383417075195583,0.0026383417075195583,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,1,cur1,impulse,1.0,66.45361294424563,66.45361294424563,0.010199652777777778,0.010199652777777778,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,1,cur1,star,1.0,66.45361294424563,66.45361294424563,0.010199652777777778,0.010199652777777778,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,1,one_over_s,impulse,1.0,66.45361294424563,66.45361294424563,0.010199652777777778,0.010199652777777778,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,1,one_over_s,star,1.0,66.45361294424563,66.45361294424563,0.010199652777777778,0.010199652777777778,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,1,none,impulse,1.0,66.45361294424563,66.45361294424563,0.010199652777777778,0.010199652777777778,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,1,none,star,1.0,66.45361294424563,66.45361294424563,0.010199652777777778,0.010199652777777778,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,1,wrong_s,impulse,1.0,66.45361294424563,66.45361294424563,0.010199652777777778,0.010199652777777778,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,1,wrong_s,star,1.0,66.45361294424563,66.45361294424563,0.010199652777777778,0.010199652777777778,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,2,cur1,impulse,0.25,134.3208256428946,67.1604128214473,0.020833333333333332,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,2,cur1,star,0.25,134.3208256428946,67.1604128214473,0.020833333333333332,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,2,one_over_s,impulse,1.0,134.34296129365816,67.17148064682908,0.005181064572425829,0.005181064572425829,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,2,one_over_s,star,1.0,134.34296129365816,67.17148064682908,0.005181064572425829,0.005181064572425829,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,2,none,impulse,0.25,134.3208256428946,67.1604128214473,0.020833333333333332,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,2,none,star,0.25,134.3208256428946,67.1604128214473,0.020833333333333332,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,2,wrong_s,impulse,0.25,134.3208256428946,67.1604128214473,0.020833333333333332,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,2,wrong_s,star,0.25,134.3208256428946,67.1604128214473,0.020833333333333332,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,3,cur1,impulse,0.1111111111111111,202.18803834154355,67.39601278051451,0.03146701388888889,0.03146701388888889,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,3,cur1,star,0.1111111111111111,202.18803834154355,67.39601278051451,0.03146701388888889,0.03146701388888889,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,3,one_over_s,impulse,0.9861593364197531,202.2275600376597,67.4091866792199,0.003520954561127024,0.003520954561127024,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,3,one_over_s,star,0.9861593364197531,202.2275600376597,67.4091866792199,0.003520954561127024,0.003520954561127024,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,3,none,impulse,0.1111111111111111,202.18803834154355,67.39601278051451,0.03146701388888889,0.03146701388888889,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,3,none,star,0.1111111111111111,202.18803834154355,67.39601278051451,0.03146701388888889,0.03146701388888889,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,3,wrong_s,impulse,0.1111111111111111,202.18803834154355,67.39601278051451,0.03146701388888889,0.03146701388888889,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,3,wrong_s,star,0.1111111111111111,202.18803834154355,67.39601278051451,0.03146701388888889,0.03146701388888889,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,4,cur1,impulse,0.0625,270.0552510401925,67.51381276004813,0.04210069444444445,0.04210069444444445,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,4,cur1,star,0.0625,270.0552510401925,67.51381276004813,0.04210069444444445,0.04210069444444445,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,4,one_over_s,impulse,0.9896104600694444,270.1110592346362,67.52776480865904,0.0026383417075195583,0.0026383417075195583,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,4,one_over_s,star,0.9896104600694444,270.1110592346362,67.52776480865904,0.0026383417075195583,0.0026383417075195583,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,4,none,impulse,0.0625,270.0552510401925,67.51381276004813,0.04210069444444445,0.04210069444444445,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,4,none,star,0.0625,270.0552510401925,67.51381276004813,0.04210069444444445,0.04210069444444445,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,4,wrong_s,impulse,0.0625,270.0552510401925,67.51381276004813,0.04210069444444445,0.04210069444444445,,,,,,,,,,,,,,,,,,,,,,,,
footprint,turbo,4,wrong_s,star,0.0625,270.0552510401925,67.51381276004813,0.04210069444444445,0.04210069444444445,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,1,cur1,impulse,1.0,66.45361294625847,66.45361294625847,0.010199651365646007,0.010199651343336698,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,1,cur1,star,1.0,66.45361294625847,66.45361294625847,0.010199651365646007,0.010199651343336698,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,1,one_over_s,impulse,1.0,66.45361294625847,66.45361294625847,0.010199651365646007,0.010199651343336698,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,1,one_over_s,star,1.0,66.45361294625847,66.45361294625847,0.010199651365646007,0.010199651343336698,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,1,none,impulse,1.0,66.45361294625847,66.45361294625847,0.010199651365646007,0.010199651343336698,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,1,none,star,1.0,66.45361294625847,66.45361294625847,0.010199651365646007,0.010199651343336698,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,1,wrong_s,impulse,1.0,66.45361294625847,66.45361294625847,0.010199651365646007,0.010199651343336698,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,1,wrong_s,star,1.0,66.45361294625847,66.45361294625847,0.010199651365646007,0.010199651343336698,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,2,cur1,impulse,1.0,134.34293126549525,67.17146563274763,0.0052022976900526685,0.0052022976900526685,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,2,cur1,star,1.0,134.34293126549525,67.17146563274763,0.0052022976900526685,0.0052022976900526685,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,2,one_over_s,impulse,1.0,134.3429590590993,67.17147952954964,0.005182644646519839,0.005182644641794233,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,2,one_over_s,star,1.0,134.3429590590993,67.17147952954964,0.005182644646519839,0.005182644641794233,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,2,none,impulse,1.0,134.34293126549525,67.17146563274763,0.0052022976900526685,0.0052022976900526685,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,2,none,star,1.0,134.34293126549525,67.17146563274763,0.0052022976900526685,0.0052022976900526685,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,2,wrong_s,impulse,0.9998914930555556,134.3429219327063,67.17146096635315,0.005208896968414615,0.005208896968414616,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,2,wrong_s,star,0.9998914930555556,134.3429219327063,67.17146096635315,0.005208896968414615,0.005208896968414616,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,3,cur1,impulse,0.9861593364197531,202.22753118886342,67.40917706295447,0.0035413537406578585,0.0035413537406578585,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,3,cur1,star,0.9861593364197531,202.22753118886342,67.40917706295447,0.0035413537406578585,0.0035413537406578585,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,3,one_over_s,impulse,1.0,202.22762813549008,67.4092093784967,0.003472802123784369,0.0034728021232711256,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,3,one_over_s,star,1.0,202.22762813549008,67.4092093784967,0.003472802123784369,0.0034728021232711256,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,3,none,impulse,0.9861593364197531,202.22753118886342,67.40917706295447,0.0035413537406578585,0.0035413537406578585,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,3,none,star,0.9861593364197531,202.22753118886342,67.40917706295447,0.0035413537406578585,0.0035413537406578585,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,3,wrong_s,impulse,0.1111111111111111,202.1880383385751,67.39601277952504,0.03146701598788899,0.03146701598788899,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,3,wrong_s,star,0.1111111111111111,202.1880383385751,67.39601277952504,0.03146701598788899,0.03146701598788899,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,4,cur1,impulse,0.5547146267361112,270.10808969320345,67.52702242330086,0.004738124591613268,0.004738124591613268,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,4,cur1,star,0.5547146267361112,270.10808969320345,67.52702242330086,0.004738124591613268,0.004738124591613268,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,4,one_over_s,impulse,1.0,270.11109753663544,67.52777438415886,0.0026112581041985512,0.002611258104085062,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,4,one_over_s,star,1.0,270.11109753663544,67.52777438415886,0.0026112581041985512,0.002611258104085062,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,4,none,impulse,0.5547146267361112,270.10808969320345,67.52702242330086,0.004738124591613268,0.004738124591613268,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,4,none,star,0.5547146267361112,270.10808969320345,67.52702242330086,0.004738124591613268,0.004738124591613268,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,4,wrong_s,impulse,0.0625,270.0552510401925,67.51381276004813,0.04210069444444445,0.04210069444444445,,,,,,,,,,,,,,,,,,,,,,,,
footprint,gaussian,4,wrong_s,star,0.0625,270.0552510401925,67.51381276004813,0.04210069444444445,0.04210069444444445,,,,,,,,,,,,,,,,,,,,,,,,
footprint,lanczos2,1,cur1,impulse,1.0,66.45361294294358,66.45361294294358,0.010199653686371041,0.010199653710586157,,,,,,,,,,,,,,,,,,,,,,,,
footprint,lanczos2,1,cur1,star,1.0,66.45361294294358,66.45361294294358,0.010199653686371041,0.010199653710586157,,,,,,,,,,,,,,,,,,,,,,,,
footprint,lanczos2,1,one_over_s,impulse,1.0,66.45361294294358,66.45361294294358,0.010199653686371041,0.010199653710586157,,,,,,,,,,,,,,,,,,,,,,,,
footprint,lanczos2,1,one_over_s,star,1.0,66.45361294294358,66.45361294294358,0.010199653686371041,0.010199653710586157,,,,,,,,,,,,,,,,,,,,,,,,
footprint,lanczos2,1,none,impulse,1.0,66.45361294294358,66.45361294294358,0.010199653686371041,0.010199653710586157,,,,,,,,,,,,,,,,,,,,,,,,
footprint,lanczos2,1,none,star,1.0,66.45361294294358,66.45361294294358,0.010199653686371041,0.010199653710586157,,,,,,,,,,,,,,,,,,,,,,,,
footprint,lanczos2,1,wrong_s,impulse,1.0,66.45361294294358,66.45361294294358,0.010199653686371041,0.010199653710586157,,,,,,,,,,,,,,,,,,,,,,,,
footprint,lanczos2,1,wrong_s,star,1.0,66.45361294294358,66.45361294294358,0.010199653686371041,0.010199653710586157,,,,,,,,,,,,,,,,,,,,,,,,
footprint,lanczos2,2,cur1,impulse,1.0,134.34292282767015,67.17146141383508,0.0052082641333988,0.0052082641333988,,,,,,,,,,,,,,,,,,,,,,,,
footprint,lanczos2,2,cur1,star,1.0,134.34292282767015,67.17146141383508,0.0052082641333988,0.0052082641333988,,,,,,,,,,,,,,,,,,,,,,,,
footprint,lanczos2,2,one_over_s,impulse,1.0,134.34296152894274,67.17148076447137,0.005180898198801756,0.005180898203408603,,,,,,,,,,,,,,,,,,,,,,,,
footprint,lanczos2,2,one_over_s,star,1.0,134.34296152894274,67.17148076447137,0.005180898198801756,0.005180898203408603,,,,,,,,,,,,,,,,,,,,,,,,
